Admin,Date & Time,UPID/LUPID,Player Name,Team,Pos,Age,Level,Team Rank,Rank,ETA,Player Type,Owner,Contract Status,Years,Update Type,Event 
,8/14/2023 22:31:00,5433,Jacob Gonzalez,,,,,,,,,Jepordizers!,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6645,Ty Floyd,,,,,,,,,Law-Abiding Citizens,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6463,Carlos F. Rodriguez,,,,,,,,,Hammers,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3697,Grant McCray,,,,,,,,,Country Fried Lamb,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,4069,Carlos De La Cruz,,,,,,,,,Law-Abiding Citizens,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6564,Eduardo Quintero,,,,,,,,,Weekend Warriors,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6589,Dillon Head,,,,,,,,,Btwn2Jackies,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3933,Jake Bennett,,,,,,,,,Hammers,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6651,Jake Gelof,,,,,,,,,Weekend Warriors,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3899,Jett Williams,,,,,,,,,Btwn2Jackies,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6528,Ignacio Alvarez,,,,,,,,,not much of a donkey,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6574,Yohandy Morales,,,,,,,,,Rick Vaughn,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3746,Roderick Arias,,,,,,,,,La Flama Blanca,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3905,Tyler Locklear,,,,,,,,,Whiz Kids,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3710,Justyn-Henry Malloy,,,,,,,,,Omens In The Outfield,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6612,Cade Kuehler,,,,,,,,,The Bluke Blokes,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,4216,Marco Raya,,,,,,,,,The Scumbag Club,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6124,Christian Scott,,,,,,,,,Weekend Warriors,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3806,Osleivis Basabe,,,,,,,,,Btwn2Jackies,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6007,Abimelec Ortiz,,,,,,,,,not much of a donkey,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3946,Jordan Beck,,,,,,,,,Rick Vaughn,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6600,Joe Whitman,,,,,,,,,La Flama Blanca,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6380,Hyun-Seok Jang,,,,,,,,,Whiz Kids,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,5631,Dominic Canzone,,,,,,,,,Omens In The Outfield,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6604,George Lombard Jr.,,,,,,,,,The Bluke Blokes,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,4594,Spencer Arrighetti,,,,,,,,,The Scumbag Club,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3982,Thomas Saggese,,,,,,,,,not much of a donkey,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3816,Michael Arroyo,,,,,,,,,Ghost Stallion,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3763,Denzel Clarke,,,,,,,,,Rick Vaughn,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,6591,Kevin McGonigle,,,,,,,,,La Flama Blanca,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3782,Jaison Chourio,,,,,,,,,Whiz Kids,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,2919,Maddux Bruns,,,,,,,,,Omens In The Outfield,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3753,Wenceel Perez,,,,,,,,,The Bluke Blokes,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,4687,River Ryan,,,,,,,,,The Scumbag Club,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,4151,Juan Brito,,,,,,,,,Ghost Stallion,,,Draft,23 Midseason Prospect Draft
,8/14/2023 22:31:00,3573,Wikelman Gonzalez,,,,,,,,,Ghost Stallion,,,Draft,23 Midseason Prospect Draft
Zach,11/14/2023 15:44:32,1877,Freddie Freeman,LAD,1B,33,MLB,,,,MLB,Omens In The Outfield,Franchise Contract,[1] F3,2023 Rosters,
Zach,11/14/2023 15:44:41,1880,Nolan Arenado,STL,3B,32,MLB,,,,MLB,Rick Vaughn,Franchise Contract,[1] F3,2023 Rosters,
Zach,11/14/2023 15:44:41,1882,Alex Bregman,HOU,3B,29,MLB,,,,MLB,Hammers,Franchise Contract,[2] F2,2023 Rosters,
Zach,11/14/2023 15:44:41,1884,José Ramírez,CLE,3B,30,MLB,,,,MLB,Whiz Kids,Franchise Contract,[2] F2,2023 Rosters,
Zach,11/14/2023 15:44:41,1886,Aaron Judge,NYY,CF,31,MLB,,,,MLB,Whiz Kids,Franchise Contract,[3] F1,2023 Rosters,
Zach,11/14/2023 15:44:41,1888,Gerrit Cole,NYY,SP,32,MLB,,,,MLB,Law-Abiding Citizens,Franchise Contract,[3] F1,2023 Rosters,
Zach,11/14/2023 15:44:41,1892,Justin Verlander,NYM,SP,40,MLB,,,,MLB,Omens In The Outfield,Franchise Contract,[3] F1,2023 Rosters,
Zach,11/14/2023 15:44:41,1893,Matt Olson,ATL,1B,29,MLB,,,,MLB,not much of a donkey,Franchise Contract,[3] F1,2023 Rosters,
Zach,11/14/2023 15:44:41,1897,Starling Marte,NYM,OF,34,MLB,,,,MLB,The Bluke Blokes,Franchise Contract,[3] F1,2023 Rosters,
Zach,11/14/2023 15:44:41,1901,Zack Wheeler,PHI,SP,33,MLB,,,,MLB,Btwn2Jackies,Franchise Contract,[3] F1,2023 Rosters,
Zach,11/14/2023 15:44:41,1903,Brandon Woodruff,MIL,SP,30,MLB,,,,MLB,Hammers,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1904,DJ LeMahieu,NYY,"1B,2B,3B",34,MLB,,,,MLB,Btwn2Jackies,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1906,Jack Flaherty,STL,SP,27,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1907,Jose Altuve,HOU,2B,33,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1908,Josh Hader,SD,RP,28,MLB,,,,MLB,Hammers,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1909,Juan Soto,SD,OF,23,MLB,,,,MLB,Country Fried Lamb,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1912,Luis Castillo,SEA,P,,MLB,,,,MLB,Country Fried Lamb,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1913,Max Fried,ATL,SP,29,MLB,,,,MLB,Country Fried Lamb,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1914,Nick Castellanos,PHI,OF,31,MLB,,,,MLB,The Bluke Blokes,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1915,Rafael Devers,BOS,3B,26,MLB,,,,MLB,The Bluke Blokes,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1917,Ronald Acuña Jr.,ATL,OF,25,MLB,,,,MLB,,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1918,Shane Bieber,CLE,SP,28,MLB,,,,MLB,not much of a donkey,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1921,Tim Anderson,CHW,SS,30,MLB,,,,MLB,,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1924,Yu Darvish,SD,SP,36,MLB,,,,MLB,Whiz Kids,Keeper Contract,[4] Y0,2023 Rosters,
Zach,11/14/2023 15:44:41,1927,Austin Riley,ATL,3B,26,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1928,Bo Bichette,TOR,SS,25,MLB,,,,MLB,Weekend Warriors,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1930,Bryan Reynolds,PIT,CF,28,MLB,,,,MLB,Law-Abiding Citizens,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1931,Byron Buxton,MIN,CF,29,MLB,,,,MLB,Hammers,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1932,Cal Quantrill,CLE,SP,28,MLB,,,,MLB,Weekend Warriors,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1934,Carlos Rodón,NYY,SP,30,MLB,,,,MLB,Rick Vaughn,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1935,Cedric Mullins,BAL,CF,28,MLB,,,,MLB,Law-Abiding Citizens,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1937,Chris Sale,BOS,RP,34,MLB,,,,MLB,The Bluke Blokes,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1939,Clayton Kershaw,LAD,SP,35,MLB,,,,MLB,,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1940,Corbin Burnes,MIL,SP,28,MLB,,,,MLB,,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1941,Corey Seager,TEX,SS,29,MLB,,,,MLB,Country Fried Lamb,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1942,Dansby Swanson,CHC,SS,29,MLB,,,,MLB,La Flama Blanca,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1943,Dylan Cease,CHW,SP,27,MLB,,,,MLB,Whiz Kids,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1944,Eloy Jiménez,CHW,OF,26,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1945,Fernando Tatis Jr.,SD,SS,24,MLB,,,,MLB,Btwn2Jackies,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1946,Framber Valdez,HOU,SP,29,MLB,,,,MLB,Country Fried Lamb,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1950,George Springer,TOR,CF,33,MLB,,,,MLB,,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1953,Joe Musgrove,SD,SP,30,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1955,José Abreu,HOU,1B,36,MLB,,,,MLB,,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1956,Julio Urías,LAD,SP,26,MLB,,,,MLB,Rick Vaughn,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1958,Kevin Gausman,TOR,SP,32,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1959,Kyle Schwarber,PHI,OF,30,MLB,,,,MLB,not much of a donkey,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1960,Kyle Tucker,HOU,OF,26,MLB,,,,MLB,Rick Vaughn,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1963,Manny Machado,SD,3B,30,MLB,,,,MLB,Law-Abiding Citizens,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1964,Marcus Semien,TEX,"2B,SS",32,MLB,,,,MLB,Hammers,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1965,Max Scherzer,NYM,SP,38,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1967,Mike Trout,LAA,CF,31,MLB,,,,MLB,Btwn2Jackies,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1968,Mitch Haniger,SF,OF,32,MLB,,,,MLB,Weekend Warriors,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1970,Paul Goldschmidt,STL,1B,35,MLB,,,,MLB,The Bluke Blokes,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1971,Pete Alonso,NYM,1B,28,MLB,,,,MLB,Btwn2Jackies,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1973,Robbie Ray,SEA,SP,31,MLB,,,,MLB,not much of a donkey,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1975,Ryan Pressly,HOU,P,34,MLB,,,,MLB,Rick Vaughn,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1976,Salvador Perez,KC,C,33,MLB,,,,MLB,,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1977,Sandy Alcantara,MIA,SP,27,MLB,,,,MLB,Weekend Warriors,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1980,Teoscar Hernández,SEA,OF,30,MLB,,,,MLB,not much of a donkey,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1981,Tommy Edman,STL,"2B,SS",28,MLB,,,,MLB,Whiz Kids,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1983,Ty France,SEA,"1B,3B",28,MLB,,,,MLB,Law-Abiding Citizens,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1985,Tyler O`Neill,STL,CF,,MLB,,,,MLB,,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1986,Vladimir Guerrero Jr.,TOR,1B,24,MLB,,,,MLB,Weekend Warriors,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1987,Will Smith,LAD,C,28,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1989,Yordan Alvarez,HOU,OF,26,MLB,,,,MLB,Hammers,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,1990,Zac Gallen,ARI,SP,27,MLB,,,,MLB,Whiz Kids,Keeper Contract,[5] Y1,2023 Rosters,
Zach,11/14/2023 15:44:41,2001,Aaron Nola,PHI,SP,30,MLB,,,,MLB,not much of a donkey,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2022,Adolis García,TEX,CF,30,MLB,,,,MLB,La Flama Blanca,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2039,Alec Bohm,PHI,"1B,3B",26,MLB,,,,MLB,La Flama Blanca,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2047,Alek Manoah,TOR,SP,25,MLB,,,,MLB,not much of a donkey,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2066,Amed Rosario,CLE,"SS,OF",27,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2073,Andrés Giménez,CLE,"2B,SS",24,MLB,,,,MLB,Country Fried Lamb,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,4018,Andrés Muñoz,SEA,RP,24,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2107,Anthony Rendon,LAA,3B,33,MLB,,,,MLB,Whiz Kids,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2165,Brady Singer,KC,SP,25,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2176,Brandon Nimmo,NYM,CF,30,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2210,Bryce Harper,PHI,OF,30,MLB,,,,MLB,Btwn2Jackies,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2215,C.J. Cron,COL,1B,33,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2274,Christian Walker,ARI,1B,32,MLB,,,,MLB,Rick Vaughn,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2275,Christian Yelich,MIL,OF,31,MLB,,,,MLB,Hammers,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2313,Cristian Javier,HOU,SP/RP,25,MLB,,,,MLB,La Flama Blanca,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2347,Daulton Varsho,TOR,"C,CF",26,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2378,Devin Williams,MIL,RP,28,MLB,,,,MLB,Hammers,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2419,Dustin May,LAD,SP,25,MLB,,,,MLB,La Flama Blanca,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2448,Emmanuel Clase,CLE,RP,25,MLB,,,,MLB,Weekend Warriors,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2483,Francisco Lindor,NYM,SS,29,MLB,,,,MLB,Jepordizers!,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2636,Jazz Chisholm Jr.,MIA,2B,25,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2643,Jeff McNeil,NYM,"2B,OF",31,MLB,,,,MLB,Btwn2Jackies,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2654,Jesús Luzardo,MIA,SP,25,MLB,,,,MLB,La Flama Blanca,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2725,Jordan Romano,TOR,RP,30,MLB,,,,MLB,Hammers,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2761,Josh Bell,CLE,1B,30,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2867,Kyle Wright,ATL,SP,27,MLB,,,,MLB,Jepordizers!,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2883,Logan Gilbert,SEA,SP,26,MLB,,,,MLB,Hammers,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2884,Logan Webb,SF,SP,26,MLB,,,,MLB,not much of a donkey,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2893,Luis Arraez,MIA,"1B,2B",26,MLB,,,,MLB,Country Fried Lamb,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2907,Luis Robert,CHW,CF,,MLB,,,,MLB,Rick Vaughn,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2908,Luis Severino,NYY,SP,29,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,2975,Michael Kopech,CHW,SP,27,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3023,Nathaniel Lowe,TEX,1B,27,MLB,,,,MLB,Jepordizers!,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3027,Nestor Cortes,NYY,SP,28,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3054,Nico Hoerner,CHC,SS,26,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3069,Ozzie Albies,ATL,2B,26,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3071,Pablo López,MIN,SP,27,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3116,Randy Arozarena,TB,OF,28,MLB,,,,MLB,La Flama Blanca,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3127,Rhys Hoskins,PHI,1B,29,MLB,,,,MLB,Hammers,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3170,Ryan Helsley,STL,RP,28,MLB,,,,MLB,Rick Vaughn,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3228,Shane McClanahan,TB,SP,25,MLB,,,,MLB,Rick Vaughn,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3277,Taylor Ward,LAA,CF,29,MLB,,,,MLB,Whiz Kids,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3298,Tony Gonsolin,LAD,SP,29,MLB,,,,MLB,,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3326,Triston McKenzie,CLE,SP,24,MLB,,,,MLB,Btwn2Jackies,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3368,Wander Franco,TB,SS,22,MLB,,,,MLB,Hammers,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3385,Willy Adames,MIL,SS,27,MLB,,,,MLB,Omens In The Outfield,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,3399,Yandy Díaz,TB,"1B,3B",31,MLB,,,,MLB,Country Fried Lamb,Keeper Contract,[6] Y2,2023 Rosters,
Zach,11/14/2023 15:44:41,1994,A.J. Minter,ATL,RP,,,,,,MLB,The Bluke Blokes,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,1995,Aaron Ashby,MIL,"SP,RP",,MLB,,,,MLB,,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,1998,Aaron Civale,TB,SP,,,,,,MLB,Rick Vaughn,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2009,Adalberto Mondesi,KC,SS,,,,,,MLB,Weekend Warriors,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2019,Adam Ottavino,NYM,RP,,,,,,MLB,Btwn2Jackies,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2021,Adbert Alzolay,CHC,RP,,,,,,MLB,Omens In The Outfield,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,4283,Adley Rutschman,BAL,C,,,,,,MLB,Hammers,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2045,Alejandro Kirk,TOR,C,,,,,,MLB,not much of a donkey,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2057,Alex Lange,DET,RP,,,,,,MLB,Weekend Warriors,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,1926,Alex Verdugo,BOS,OF,,,,,,MLB,Country Fried Lamb,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,4032,Alexis Díaz,CIN,RP,,,,,,MLB,The Bluke Blokes,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2088,Andrew Vaughn,CWS,"1B,OF",,,,,,MLB,La Flama Blanca,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2103,Anthony DeSclafani,SF,SP,,MLB,,,,MLB,,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2109,Anthony Santander,BAL,"1B,OF",,,,,,MLB,La Flama Blanca,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,1902,Aroldis Chapman,TEX,RP,,,,,,MLB,Whiz Kids,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2128,Austin Hays,BAL,CF,,,,,,MLB,not much of a donkey,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2137,Bailey Falter,PIT,SP,,MLB,,,,MLB,,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2138,Bailey Ober,MIN,SP,,,,,,MLB,Hammers,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,1887,Blake Snell,SD,SP,,,,,,MLB,La Flama Blanca,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,4295,Bobby Witt,KC,"3B,SS",,,,,,MLB,Law-Abiding Citizens,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,1929,Brandon Lowe,TB,2B,,,,,,MLB,Weekend Warriors,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2175,Brandon Marsh,PHI,CF,,,,,,MLB,Weekend Warriors,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2181,Braxton Garrett,MIA,SP,,,,,,MLB,The Bluke Blokes,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,3475,Brayan Bello,BOS,SP,,MLB,,,,MLB,,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,3989,Brendan Donovan,STL,"1B,2B,3B,SS,OF",,,,,,MLB,Btwn2Jackies,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,6198,Brock Stewart,MIN,"SP,RP",,,,,,MLB,La Flama Blanca,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2202,Bryan Abreu,HOU,RP,,,,,,MLB,Omens In The Outfield,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,4286,Bryan Woo,SEA,SP,,,,,,MLB,not much of a donkey,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,4306,Bryson Stott,PHI,"2B,SS",,,,,,MLB,Whiz Kids,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2216,Cal Raleigh,SEA,C,,,,,,MLB,La Flama Blanca,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,4057,Caleb Ferguson,LAD,"SP,RP",,MLB,,,,MLB,,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,4028,Camilo Doval,SF,RP,,,,,,MLB,La Flama Blanca,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2229,Carlos Estévez,LAA,RP,,,,,,MLB,Rick Vaughn,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2253,Charlie Morton,ATL,SP,,,,,,MLB,Btwn2Jackies,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,2254,Chas McCormick,HOU,CF,,,,,,MLB,Law-Abiding Citizens,,[7] Y3,2023 Rosters,
Zach,11/14/2023 15:44:41,1936,Chris Bassitt,TOR,SP,,,,,,MLB,Rick Vaughn,,[7] Y3,2023 Rosters,
